idade,sexo,cor_raca,anos_estudo,setor,regiao,rendimento_hora
48,F,Branca,12,Agricultura,Sul,9.375
20,F,Branca,12,Industria,Sul,9.375
44,M,Branca,12,Agricultura,Sul,12.5
52,F,Branca,9,Servicos,Sul,3.75625
56,M,Branca,7,Construcao,Sul,9.375
18,F,Branca,12,Industria,Sul,9.375
43,M,Branca,16,Industria,Sul,12.5
41,F,Branca,16,Industria,Sul,12.5
67,M,Branca,16,Comercio,Sul,8.125
28,M,Branca,16,Servicos,Sul,30.0
31,F,Branca,13,Servicos,Sul,18.75
61,F,Branca,9,Agricultura,Sul,16.25
56,F,Branca,7,Comercio,Sul,10.0
34,F,Branca,12,Agricultura,Sul,11.25
38,M,Branca,12,Industria,Sul,16.25
57,M,Branca,9,Construcao,Sul,18.75
40,F,Parda,16,Servicos,Sul,9.375
46,M,Parda,5,Industria,Sul,15.625
23,M,Parda,16,Industria,Sul,7.575
18,F,Parda,12,Industria,Sul,7.575
21,F,Preta,13,Servicos,Sul,7.625
21,M,Branca,10,Industria,Sul,7.625
43,F,Branca,16,Construcao,Sul,9.375
47,M,Branca,13,Servicos,Sul,15.625
20,F,Branca,14,Comercio,Sul,9.375
50,M,Branca,9,Construcao,Sul,16.25
47,F,Branca,16,Servicos,Sul,12.5
45,M,Branca,14,Industria,Sul,15.625
67,F,Branca,5,Agricultura,Sul,8.3125
47,M,Parda,12,Agricultura,Sul,18.75
51,M,Branca,12,Agricultura,Sul,11.25
47,F,Branca,12,Agricultura,Sul,10.625
26,F,Branca,12,Comercio,Sul,10.0
24,F,Branca,12,Agricultura,Sul,10.625
19,F,Branca,12,Agricultura,Sul,8.75
38,F,Branca,16,Industria,Sul,15.625
40,M,Parda,12,Industria,Sul,31.25
47,M,Branca,12,Agricultura,Sul,18.125
38,F,Branca,12,Agricultura,Sul,10.625
40,M,Branca,13,Comercio,Sul,8.125
39,F,Branca,13,Servicos,Sul,3.75
64,M,Branca,12,Agricultura,Sul,11.25
54,F,Preta,9,Agricultura,Sul,11.25
37,F,Branca,16,Comercio,Sul,18.75
40,M,Branca,16,Comercio,Sul,25.0
28,M,Branca,11,Agricultura,Sul,15.625
23,F,Branca,10,Agricultura,Sul,15.625
68,F,Branca,12,Agricultura,Sul,1.875
35,M,Parda,12,Industria,Sul,10.625
38,F,Branca,12,Comercio,Sul,10.0
43,M,Branca,12,Construcao,Sul,13.75
39,F,Parda,12,Agricultura,Sul,13.75
37,M,Parda,9,Industria,Sul,13.75
56,M,Parda,6,Comercio,Sul,15.625
34,F,Branca,16,Comercio,Sul,31.25
38,M,Branca,16,Comercio,Sul,12.5
37,F,Branca,16,Comercio,Sul,21.875
37,M,Branca,9,Industria,Sul,11.25
33,F,Preta,11,Industria,Sul,17.5
58,M,Parda,16,Servicos,Sul,31.25
31,F,Branca,16,Comercio,Sul,31.25
55,F,Branca,12,Servicos,Sul,7.5
53,M,Branca,12,Servicos,Sul,14.875
51,F,Branca,12,Construcao,Sul,12.5
32,F,Branca,12,Comercio,Sul,8.1375
44,M,Branca,12,Servicos,Sul,21.875
64,M,Branca,6,Industria,Sul,8.75
41,M,Branca,16,Agricultura,Sul,17.5
22,M,Branca,10,Comercio,Sul,15.625
28,M,Parda,10,Comercio,Sul,13.75
72,F,Branca,12,Agricultura,Sul,2.5
70,M,Branca,9,Construcao,Sul,12.5
19,F,Branca,12,Comercio,Sul,15.625
55,F,Parda,6,Industria,Sul,10.625
45,M,Branca,15,Agricultura,Sul,15.625
46,M,Parda,13,Construcao,Sul,9.375
48,F,Parda,16,Servicos,Sul,8.75
47,M,Branca,1,Agricultura,Sul,9.375
32,M,Branca,9,Agricultura,Sul,14.6875
49,F,Branca,16,Servicos,Sul,18.75
27,M,Branca,14,Agricultura,Sul,30.0
47,M,Branca,5,Agricultura,Sul,10.0
31,M,Parda,13,Agricultura,Sul,8.1375
27,F,Branca,13,Agricultura,Sul,8.1375
64,M,Branca,7,Agricultura,Sul,12.5
48,M,Parda,9,Agricultura,Sul,18.75
54,M,Branca,9,Agricultura,Sul,6.25
59,M,Branca,5,Agricultura,Sul,12.5
43,M,Parda,7,Construcao,Sul,18.75
50,M,Branca,4,Industria,Sul,15.625
58,M,Branca,5,Industria,Sul,15.625
57,F,Branca,9,Industria,Sul,9.375
34,M,Branca,12,Agricultura,Sul,22.59375
41,F,Branca,12,Industria,Sul,13.4375
31,M,Branca,7,Construcao,Sul,11.10625
19,M,Branca,9,Industria,Sul,10.625
39,F,Branca,12,Servicos,Sul,18.75
25,F,Branca,16,Agricultura,Sul,8.1375
42,F,Branca,12,Servicos,Sul,8.75
20,F,Branca,14,Servicos,Sul,4.6875
71,M,Branca,5,Servicos,Sul,12.5
32,M,Parda,15,Industria,Sul,18.75
40,M,Parda,12,Agricultura,Sul,10.625
42,F,Branca,12,Servicos,Sul,9.375
35,F,Branca,12,Servicos,Sul,10.0
37,F,Branca,0,Agricultura,Sul,10.0
19,F,Branca,12,Servicos,Sul,9.375
57,M,Branca,0,Agricultura,Sul,9.375
47,F,Branca,12,Agricultura,Sul,12.5
56,M,Branca,9,Agricultura,Sul,12.5
51,M,Branca,12,Agricultura,Sul,31.25
47,F,Branca,12,Agricultura,Sul,31.25
37,M,Branca,16,Industria,Sul,25.0
47,M,Branca,16,Agricultura,Sul,8.1375
36,M,Branca,13,Agricultura,Sul,18.75
33,F,Preta,16,Comercio,Sul,12.5
31,M,Branca,13,Servicos,Sul,20.0
29,F,Branca,16,Industria,Sul,12.5
38,M,Branca,16,Agricultura,Sul,31.25
40,M,Preta,13,Comercio,Sul,9.375
37,M,Branca,13,Comercio,Sul,21.875
37,F,Branca,16,Comercio,Sul,31.25
39,F,Branca,16,Industria,Sul,13.75
42,M,Branca,13,Comercio,Sul,13.75
32,F,Parda,16,Servicos,Sul,16.875
39,M,Parda,9,Agricultura,Sul,18.125
39,M,Branca,16,Agricultura,Sul,15.625
39,F,Parda,16,Servicos,Sul,17.5
22,M,Branca,12,Agricultura,Sul,15.0
19,F,Branca,12,Comercio,Sul,10.0
43,F,Parda,11,Comercio,Sul,11.875
47,M,Branca,5,Agricultura,Sul,13.125
36,M,Branca,7,Construcao,Sul,13.75
36,F,Branca,4,Industria,Sul,10.0
35,M,Branca,12,Comercio,Sul,15.0
34,F,Branca,12,Comercio,Sul,15.0
52,F,Branca,12,Servicos,Sul,9.375
32,M,Preta,9,Industria,Sul,11.25
41,F,Parda,11,Servicos,Sul,9.375
36,F,Branca,16,Servicos,Sul,13.125
39,F,Branca,13,Servicos,Sul,18.75
39,M,Branca,14,Comercio,Sul,25.0
58,M,Branca,4,Industria,Sul,21.875
56,F,Branca,5,Servicos,Sul,12.5
27,M,Branca,15,Comercio,Sul,15.625
55,M,Branca,16,Agricultura,Sul,31.25
51,F,Branca,16,Servicos,Sul,18.75
39,M,Preta,11,Agricultura,Sul,23.125
34,F,Branca,12,Agricultura,Sul,17.5
22,F,Parda,14,Servicos,Sul,6.25
47,F,Branca,12,Construcao,Sul,15.625
55,F,Branca,13,Servicos,Sul,18.75
29,M,Branca,12,Industria,Sul,12.5
19,F,Branca,12,Comercio,Sul,9.6875
38,F,Branca,16,Servicos,Sul,31.25
50,F,Branca,4,Comercio,Sul,12.1875
20,F,Branca,15,Servicos,Sul,6.25
42,F,Branca,16,Comercio,Sul,28.125
40,M,Branca,11,Industria,Sul,14.375
19,M,Parda,12,Agricultura,Sul,16.875
59,F,Branca,12,Agricultura,Sul,18.75
64,M,Branca,4,Agricultura,Sul,12.5
33,F,Branca,11,Agricultura,Sul,15.625
32,M,Branca,8,Agricultura,Sul,15.625
48,F,Branca,9,Agricultura,Sul,15.0
44,M,Branca,5,Agricultura,Sul,12.5
47,F,Branca,6,Comercio,Sul,10.0
42,M,Branca,8,Agricultura,Sul,15.625
26,M,Parda,12,Agricultura,Sul,16.25
24,F,Parda,12,Agricultura,Sul,10.0
23,M,Preta,10,Agricultura,Sul,31.25
41,M,Parda,5,Agricultura,Sul,15.625
36,F,Parda,2,Agricultura,Sul,11.25
36,F,Branca,12,Comercio,Sul,6.25
47,F,Branca,11,Servicos,Sul,26.25
20,F,Branca,12,Comercio,Sul,10.625
36,M,Branca,8,Industria,Sul,12.5
51,F,Branca,12,Servicos,Sul,7.5
24,M,Branca,12,Agricultura,Sul,10.0
44,M,Branca,13,Comercio,Sul,25.0
42,F,Branca,16,Servicos,Sul,18.75
61,F,Branca,7,Agricultura,Sul,8.75
29,M,Branca,5,Industria,Sul,9.375
50,F,Branca,16,Servicos,Sul,25.0
34,M,Parda,13,Construcao,Sul,14.375
53,F,Branca,13,Agricultura,Sul,11.25
50,M,Branca,9,Construcao,Sul,10.625
23,M,Branca,13,Industria,Sul,10.9375
43,M,Branca,13,Servicos,Sul,25.0
48,F,Branca,0,Industria,Sul,12.5
44,F,Branca,13,Servicos,Sul,20.0
38,F,Branca,12,Industria,Sul,18.75
43,M,Branca,12,Industria,Sul,18.75
46,F,Branca,13,Industria,Sul,12.5
45,M,Branca,13,Industria,Sul,15.625
40,F,Branca,16,Industria,Sul,21.25
62,M,Branca,12,Servicos,Sul,12.5
41,M,Preta,8,Servicos,Sul,9.375
35,F,Preta,16,Servicos,Sul,12.5
21,M,Branca,12,Comercio,Sul,3.125
57,M,Parda,9,Comercio,Sul,21.875
19,M,Parda,13,Agricultura,Sul,12.5
64,M,Branca,9,Comercio,Sul,10.625
24,M,Branca,12,Comercio,Sul,11.25
44,M,Branca,12,Industria,Sul,10.625
56,F,Branca,5,Servicos,Sul,31.25
53,M,Branca,12,Industria,Sul,31.25
26,M,Branca,11,Agricultura,Sul,13.125
29,F,Branca,16,Servicos,Sul,8.1375
31,M,Branca,14,Agricultura,Sul,18.75
57,F,Parda,5,Agricultura,Sul,5.0
39,M,Branca,8,Comercio,Sul,4.375
64,M,Branca,3,Agricultura,Sul,12.5
61,F,Branca,3,Agricultura,Sul,7.5
38,M,Branca,6,Comercio,Sul,7.575
33,F,Branca,13,Comercio,Sul,7.575
45,M,Branca,12,Agricultura,Sul,17.5
60,F,Branca,9,Comercio,Sul,8.75
26,M,Branca,8,Agricultura,Sul,10.0
63,M,Branca,10,Servicos,Sul,8.75
33,F,Parda,11,Industria,Sul,7.5
43,F,Branca,12,Servicos,Sul,18.75
23,F,Branca,15,Agricultura,Sul,18.75
23,M,Branca,14,Comercio,Sul,25.0
36,M,Parda,7,Agricultura,Sul,8.75
24,F,Parda,8,Servicos,Sul,8.75
25,M,Parda,6,Agricultura,Sul,12.5
35,M,Branca,12,Construcao,Sul,18.75
35,F,Preta,16,Servicos,Sul,15.625
48,F,Parda,9,Servicos,Sul,8.125
26,F,Branca,9,Servicos,Sul,7.5
22,M,Parda,11,Industria,Sul,12.5
20,M,Parda,11,Agricultura,Sul,10.625
18,M,Branca,11,Agricultura,Sul,10.0
38,F,Branca,15,Servicos,Sul,13.75
23,F,Parda,11,Agricultura,Sul,10.0
29,F,Branca,11,Agricultura,Sul,11.25
39,M,Preta,16,Industria,Sul,15.625
38,F,Branca,16,Servicos,Sul,15.625
61,M,Branca,12,Comercio,Sul,10.0
24,M,Branca,16,Comercio,Sul,12.5
20,F,Parda,12,Agricultura,Sul,8.125
22,M,Branca,12,Industria,Sul,10.0
27,F,Branca,12,Comercio,Sul,10.625
47,M,Parda,12,Servicos,Sul,7.575
38,M,Branca,12,Industria,Sul,21.875
33,F,Branca,12,Agricultura,Sul,11.25
32,M,Branca,12,Industria,Sul,15.625
30,F,Branca,15,Industria,Sul,12.5
45,F,Branca,10,Servicos,Sul,7.5
53,M,Branca,9,Servicos,Sul,7.5
18,M,Branca,12,Agricultura,Sul,18.75
29,F,Branca,14,Industria,Sul,25.0
59,M,Branca,5,Industria,Sul,22.5
29,M,Parda,9,Comercio,Sul,10.0
31,F,Branca,16,Servicos,Sul,26.875
58,F,Branca,12,Servicos,Sul,15.0
37,M,Branca,13,Industria,Sul,8.25
55,M,Branca,5,Servicos,Sul,12.5
53,F,Branca,16,Servicos,Sul,12.5
25,M,Branca,12,Agricultura,Sul,12.5
43,F,Branca,12,Servicos,Sul,8.25
38,M,Branca,12,Agricultura,Sul,12.5
60,F,Branca,3,Servicos,Sul,8.25
30,F,Branca,12,Agricultura,Sul,8.125
30,M,Branca,12,Industria,Sul,15.625
40,F,Branca,13,Comercio,Sul,10.0
47,M,Branca,12,Comercio,Sul,10.0
49,F,Branca,12,Industria,Sul,12.5
54,M,Branca,8,Agricultura,Sul,18.75
59,M,Branca,5,Agricultura,Sul,10.0
54,F,Branca,5,Servicos,Sul,8.75
47,M,Branca,5,Agricultura,Sul,9.375
56,M,Branca,5,Agricultura,Sul,12.5
47,F,Parda,5,Agricultura,Sul,12.5
25,F,Parda,12,Agricultura,Sul,12.5
26,M,Parda,12,Agricultura,Sul,12.5
45,F,Parda,5,Agricultura,Sul,5.0
56,M,Parda,5,Agricultura,Sul,5.0
45,M,Branca,9,Agricultura,Sul,12.5
55,M,Parda,5,Agricultura,Sul,8.1375
57,M,Branca,10,Agricultura,Sul,6.25
50,F,Parda,10,Agricultura,Sul,6.25
51,M,Preta,5,Agricultura,Sul,9.375
19,F,Parda,12,Industria,Sul,6.875
36,M,Branca,12,Agricultura,Sul,21.875
27,F,Branca,9,Agricultura,Sul,21.875
22,M,Branca,12,Agricultura,Sul,19.025
21,F,Branca,12,Servicos,Sul,8.75
60,M,Branca,12,Agricultura,Sul,11.25
46,M,Branca,16,Agricultura,Sul,7.575
37,F,Branca,12,Servicos,Sul,8.1375
44,M,Branca,16,Agricultura,Sul,18.75
49,M,Branca,7,Agricultura,Sul,20.0
35,F,Branca,12,Servicos,Sul,11.25
51,M,Branca,12,Agricultura,Sul,10.625
43,M,Branca,12,Industria,Sul,31.25
42,F,Branca,16,Servicos,Sul,22.5
53,M,Branca,5,Agricultura,Sul,18.75
22,F,Branca,12,Agricultura,Sul,12.5
27,M,Branca,12,Industria,Sul,18.75
46,F,Parda,7,Agricultura,Sul,16.25
18,M,Parda,11,Agricultura,Sul,13.125
47,F,Parda,12,Comercio,Sul,10.625
42,M,Parda,10,Comercio,Sul,12.5
39,F,Parda,9,Servicos,Sul,10.9375
50,M,Branca,8,Agricultura,Sul,20.0
25,M,Branca,16,Comercio,Sul,15.625
45,M,Parda,12,Industria,Sul,15.625
43,F,Parda,15,Servicos,Sul,12.5
24,M,Parda,12,Agricultura,Sul,12.5
22,F,Parda,12,Agricultura,Sul,12.5
25,M,Parda,12,Agricultura,Sul,26.875
25,F,Branca,12,Agricultura,Sul,13.5625
27,F,Parda,12,Agricultura,Sul,10.625
64,M,Branca,5,Servicos,Sul,18.75
56,F,Branca,9,Servicos,Sul,1.875
28,M,Branca,12,Comercio,Sul,20.0
21,F,Branca,12,Industria,Sul,8.25
25,F,Parda,10,Agricultura,Sul,10.0
34,F,Branca,12,Servicos,Sul,15.625
46,F,Branca,12,Industria,Sul,8.125
48,M,Parda,12,Industria,Sul,8.125
21,M,Branca,12,Industria,Sul,8.125
37,F,Branca,9,Industria,Sul,15.625
33,F,Parda,12,Agricultura,Sul,12.5
20,M,Branca,10,Industria,Sul,25.0
21,F,Branca,12,Servicos,Sul,12.5
49,F,Branca,16,Industria,Sul,8.125
48,F,Branca,16,Industria,Sul,8.125
28,F,Branca,16,Servicos,Sul,31.25
26,M,Branca,12,Comercio,Sul,9.375
24,M,Parda,12,Comercio,Sul,9.375
49,M,Branca,12,Industria,Sul,18.75
33,F,Branca,12,Comercio,Sul,25.0
34,M,Branca,14,Industria,Sul,31.25
39,F,Parda,12,Servicos,Sul,25.0
20,M,Parda,14,Servicos,Sul,11.25
58,M,Branca,9,Agricultura,Sul,12.5
55,F,Branca,7,Servicos,Sul,12.5
45,M,Branca,12,Industria,Sul,12.5
40,F,Branca,12,Industria,Sul,10.0
39,F,Branca,16,Servicos,Sul,18.75
43,M,Branca,12,Agricultura,Sul,12.5
24,M,Parda,10,Industria,Sul,12.5
23,F,Parda,12,Agricultura,Sul,16.25
46,F,Branca,12,Servicos,Sul,7.575
54,M,Branca,9,Industria,Sul,10.3125
80,M,Branca,9,Agricultura,Sul,15.0
69,M,Branca,5,Agricultura,Sul,18.75
41,F,Branca,12,Agricultura,Sul,25.0
28,F,Branca,16,Comercio,Sul,12.5
55,M,Branca,16,Industria,Sul,7.575
53,F,Branca,16,Servicos,Sul,25.0
24,F,Branca,16,Servicos,Sul,31.25
33,M,Branca,12,Agricultura,Sul,13.75
31,F,Branca,12,Agricultura,Sul,15.625
33,F,Branca,16,Comercio,Sul,21.875
27,M,Preta,12,Industria,Sul,15.0
22,F,Branca,10,Industria,Sul,10.625
31,F,Parda,12,Servicos,Sul,12.125
42,M,Branca,16,Comercio,Sul,31.25
31,F,Branca,16,Servicos,Sul,18.75
29,M,Preta,10,Industria,Sul,11.25
21,F,Preta,5,Industria,Sul,10.375
39,M,Parda,12,Industria,Sul,10.125
30,F,Branca,12,Industria,Sul,10.125
30,M,Branca,16,Servicos,Sul,31.25
32,F,Branca,16,Comercio,Sul,25.0
43,F,Branca,12,Servicos,Sul,18.75
44,F,Parda,9,Servicos,Sul,15.625
65,M,Branca,5,Industria,Sul,18.75
29,F,Branca,16,Comercio,Sul,18.75
55,M,Branca,12,Agricultura,Sul,16.25
40,M,Preta,12,Agricultura,Sul,11.25
36,F,Preta,9,Agricultura,Sul,11.25
52,M,Branca,9,Servicos,Sul,30.0
55,F,Parda,12,Servicos,Sul,18.125
44,F,Parda,6,Servicos,Sul,8.1375
58,M,Branca,12,Agricultura,Sul,18.75
19,M,Branca,12,Industria,Sul,4.375
34,F,Branca,16,Servicos,Sul,18.75
50,M,Branca,12,Industria,Sul,12.5
35,F,Branca,16,Servicos,Sul,13.75
23,M,Parda,9,Servicos,Sul,11.25
21,F,Parda,13,Agricultura,Sul,9.375
49,M,Branca,5,Construcao,Sul,7.8125
41,F,Branca,9,Comercio,Sul,8.1375
18,M,Branca,12,Comercio,Sul,7.8125
41,M,Branca,12,Industria,Sul,15.625
43,F,Branca,14,Servicos,Sul,18.75
32,F,Branca,12,Comercio,Sul,25.0
43,M,Branca,16,Industria,Sul,7.575
54,F,Branca,12,Servicos,Sul,7.575
61,F,Branca,12,Agricultura,Sul,9.375
26,M,Preta,14,Agricultura,Sul,11.25
51,M,Parda,4,Agricultura,Sul,11.25
50,F,Branca,4,Agricultura,Sul,9.375
18,M,Parda,11,Agricultura,Sul,9.375
35,F,Branca,9,Industria,Sul,7.5
26,F,Branca,0,Industria,Sul,7.5
42,M,Preta,0,Agricultura,Sul,15.0
50,M,Indigena,6,Agricultura,Sul,8.125
48,F,Indigena,6,Servicos,Sul,8.125
23,M,Indigena,12,Construcao,Sul,12.5
42,M,Branca,12,Construcao,Sul,18.75
46,F,Branca,16,Comercio,Sul,3.75
20,M,Branca,12,Comercio,Sul,3.75
65,M,Branca,7,Agricultura,Sul,15.625
35,F,Branca,15,Industria,Sul,9.375
54,M,Branca,12,Industria,Sul,8.75
20,F,Branca,12,Comercio,Sul,8.125
25,M,Parda,12,Construcao,Sul,12.5
32,F,Branca,16,Construcao,Sul,25.0
30,F,Branca,12,Servicos,Sul,11.25
46,M,Parda,7,Agricultura,Sul,8.125
63,M,Parda,12,Construcao,Sul,8.1375
36,M,Parda,12,Industria,Sul,14.5
29,M,Branca,12,Industria,Sul,10.625
23,F,Parda,9,Servicos,Sul,11.875
34,M,Parda,1,Industria,Sul,31.25
38,M,Branca,12,Agricultura,Sul,12.5
34,F,Branca,12,Servicos,Sul,9.375
31,F,Branca,12,Industria,Sul,12.5
52,M,Branca,12,Agricultura,Sul,21.875
50,F,Branca,5,Agricultura,Sul,21.875
40,M,Branca,8,Comercio,Sul,15.625
47,F,Parda,13,Servicos,Sul,14.375
50,M,Parda,12,Construcao,Sul,6.25
29,M,Preta,11,Agricultura,Sul,15.625
25,F,Indigena,12,Agricultura,Sul,8.125
50,M,Branca,13,Construcao,Sul,12.5
46,F,Branca,15,Industria,Sul,12.5
24,M,Branca,13,Servicos,Sul,12.5
29,F,Branca,12,Agricultura,Sul,12.5
39,M,Parda,12,Comercio,Sul,12.5
23,M,Parda,16,Agricultura,Sul,9.375
34,F,Parda,12,Agricultura,Sul,8.75
67,F,Branca,5,Agricultura,Sul,25.0
41,F,Branca,12,Agricultura,Sul,15.625
20,M,Branca,12,Industria,Sul,12.5
58,F,Branca,5,Agricultura,Sul,8.125
22,M,Branca,12,Servicos,Sul,8.125
47,F,Parda,5,Servicos,Sul,11.25
24,M,Preta,11,Industria,Sul,16.875
19,F,Preta,11,Industria,Sul,8.125
23,F,Parda,12,Agricultura,Sul,12.5
30,M,Branca,12,Agricultura,Sul,9.375
28,F,Preta,11,Agricultura,Sul,8.125
49,F,Parda,3,Agricultura,Sul,8.125
55,M,Branca,3,Agricultura,Sul,10.0
22,M,Branca,14,Industria,Sul,10.0
49,M,Branca,9,Industria,Sul,25.0
42,F,Branca,9,Servicos,Sul,11.25
49,M,Branca,12,Servicos,Sul,15.625
20,F,Branca,11,Servicos,Sul,8.1375
56,F,Branca,12,Servicos,Sul,7.575
59,M,Branca,12,Agricultura,Sul,9.375
42,F,Branca,12,Servicos,Sul,12.5
44,M,Branca,12,Industria,Sul,12.5
46,F,Preta,3,Servicos,Sul,7.575
46,M,Preta,3,Industria,Sul,12.5
24,M,Preta,12,Agricultura,Sul,8.75
20,M,Preta,12,Comercio,Sul,7.575
42,M,Branca,12,Servicos,Sul,21.875
39,F,Parda,12,Comercio,Sul,18.75
30,F,Parda,16,Servicos,Sul,15.625
66,M,Branca,5,Agricultura,Sul,8.125
22,F,Branca,9,Servicos,Sul,8.125
29,F,Branca,16,Servicos,Sul,25.0
28,F,Branca,16,Servicos,Sul,33.125
27,M,Parda,12,Comercio,Sul,18.75
23,M,Branca,12,Industria,Sul,31.25
35,M,Branca,16,Industria,Sul,18.75
35,F,Branca,16,Servicos,Sul,9.375
53,M,Parda,9,Agricultura,Sul,31.25
35,F,Parda,16,Agricultura,Sul,14.375
56,M,Branca,5,Industria,Sul,18.75
58,F,Branca,5,Industria,Sul,8.125
18,M,Branca,12,Agricultura,Sul,15.625
60,M,Branca,5,Industria,Sul,12.5
24,F,Parda,15,Industria,Sul,12.5
26,F,Parda,16,Comercio,Sul,18.75
35,F,Parda,9,Agricultura,Sul,9.375
27,M,Branca,11,Agricultura,Sul,16.25
30,M,Preta,12,Comercio,Sul,18.75
31,F,Parda,13,Servicos,Sul,21.875
51,M,Branca,0,Agricultura,Sul,11.25
30,M,Branca,13,Industria,Sul,7.5
73,F,Parda,5,Industria,Sul,8.1375
55,F,Branca,5,Agricultura,Sul,9.375
25,F,Branca,16,Industria,Sul,20.0
42,F,Branca,16,Comercio,Sul,8.125
54,M,Preta,12,Industria,Sul,25.0
56,M,Branca,16,Comercio,Sul,31.25
21,M,Branca,12,Agricultura,Sul,15.625
52,F,Branca,16,Servicos,Sul,31.25
66,F,Branca,0,Comercio,Sul,18.75
29,M,Branca,16,Industria,Sul,25.0
38,M,Branca,16,Industria,Sul,31.25
37,F,Branca,16,Comercio,Sul,18.75
31,F,Branca,12,Industria,Sul,11.25
32,M,Branca,14,Agricultura,Sul,21.875
50,M,Branca,14,Servicos,Sul,16.875
41,F,Branca,12,Agricultura,Sul,16.875
28,F,Parda,11,Comercio,Sul,8.75
43,M,Parda,12,Industria,Sul,12.5
31,M,Branca,12,Agricultura,Sul,28.125
32,F,Branca,16,Agricultura,Sul,25.0
46,F,Branca,12,Industria,Sul,18.75
48,M,Branca,12,Industria,Sul,18.75
26,M,Branca,12,Industria,Sul,18.75
37,F,Branca,16,Servicos,Sul,25.0
44,M,Parda,16,Agricultura,Sul,8.125
44,F,Parda,12,Agricultura,Sul,13.125
56,F,Branca,16,Comercio,Sul,31.25
22,F,Branca,15,Servicos,Sul,2.5
31,M,Branca,15,Servicos,Sul,5.625
27,M,Branca,16,Servicos,Sul,31.25
32,F,Branca,16,Servicos,Sul,31.25
25,F,Parda,16,Servicos,Sul,28.34375
57,M,Branca,5,Industria,Sul,12.5
40,M,Branca,9,Agricultura,Sul,8.125
37,M,Branca,12,Agricultura,Sul,18.75
33,F,Branca,9,Industria,Sul,28.125
45,F,Branca,12,Servicos,Sul,28.125
42,F,Branca,16,Servicos,Sul,25.0
20,F,Branca,13,Servicos,Sul,6.25
46,F,Branca,16,Comercio,Sul,2.5
31,F,Branca,16,Servicos,Sul,31.25
55,M,Parda,1,Agricultura,Sul,8.75
50,F,Parda,5,Agricultura,Sul,8.1375
47,M,Parda,5,Agricultura,Sul,21.875
45,F,Branca,12,Comercio,Sul,12.5
49,M,Branca,1,Agricultura,Sul,8.1375
23,M,Parda,12,Agricultura,Sul,10.725
24,F,Parda,12,Agricultura,Sul,10.725
22,M,Branca,11,Agricultura,Sul,13.75
18,F,Branca,12,Agricultura,Sul,10.00625
28,F,Branca,12,Agricultura,Sul,18.75
34,M,Branca,9,Agricultura,Sul,15.625
56,F,Parda,6,Agricultura,Sul,10.625
42,M,Branca,9,Agricultura,Sul,13.75
24,F,Branca,12,Agricultura,Sul,3.125
58,F,Branca,5,Agricultura,Sul,7.575
70,M,Branca,5,Agricultura,Sul,7.575
33,M,Branca,12,Industria,Sul,9.375
34,M,Parda,11,Industria,Sul,3.75
32,F,Branca,11,Industria,Sul,18.75
39,M,Branca,10,Agricultura,Sul,9.375
38,F,Branca,7,Servicos,Sul,4.375
31,M,Branca,12,Industria,Sul,15.625
33,F,Branca,12,Industria,Sul,11.25
38,M,Branca,5,Agricultura,Sul,15.0
32,M,Branca,5,Industria,Sul,10.0
54,F,Branca,7,Agricultura,Sul,7.575
58,M,Branca,5,Agricultura,Sul,15.15
40,F,Branca,6,Agricultura,Sul,9.375
55,M,Branca,9,Agricultura,Sul,12.5
28,F,Branca,14,Comercio,Sul,28.125
27,M,Branca,12,Construcao,Sul,18.75
37,F,Branca,12,Agricultura,Sul,16.25
26,M,Branca,11,Agricultura,Sul,16.25
52,M,Branca,12,Industria,Sul,31.25
56,M,Branca,5,Industria,Sul,12.5
32,F,Branca,16,Servicos,Sul,18.75
25,M,Branca,12,Industria,Sul,18.75
25,F,Branca,16,Industria,Sul,10.3125
30,M,Branca,12,Servicos,Sul,14.375
35,F,Branca,12,Servicos,Sul,17.5
51,M,Parda,9,Agricultura,Sul,15.625
41,M,Branca,16,Industria,Sul,18.75
41,F,Branca,12,Servicos,Sul,9.375
42,F,Branca,16,Servicos,Sul,12.5
54,M,Branca,6,Construcao,Sul,12.5
53,F,Branca,5,Agricultura,Sul,13.75
40,M,Branca,12,Agricultura,Sul,13.75
32,F,Branca,16,Industria,Sul,18.75
28,F,Parda,12,Agricultura,Sul,31.25
65,M,Branca,12,Construcao,Sul,15.625
40,M,Branca,12,Comercio,Sul,15.625
40,F,Branca,15,Comercio,Sul,9.375
35,F,Branca,16,Agricultura,Sul,11.25
38,M,Branca,16,Construcao,Sul,12.5
49,F,Branca,16,Industria,Sul,31.25
41,F,Parda,12,Industria,Sul,12.5
41,M,Parda,12,Agricultura,Sul,15.625
55,M,Branca,9,Agricultura,Sul,18.75
40,F,Branca,12,Servicos,Sul,13.75
20,F,Branca,12,Comercio,Sul,12.5
21,M,Branca,12,Agricultura,Sul,11.25
38,M,Branca,12,Construcao,Sul,31.25
33,F,Branca,12,Servicos,Sul,18.75
51,M,Branca,9,Agricultura,Sul,15.625
52,F,Branca,9,Agricultura,Sul,10.625
26,F,Branca,16,Comercio,Sul,15.625
22,F,Branca,16,Agricultura,Sul,15.625
42,M,Branca,12,Agricultura,Sul,11.25
35,M,Branca,7,Industria,Sul,12.5
51,F,Parda,5,Agricultura,Sul,13.75
50,M,Parda,6,Comercio,Sul,12.5
19,F,Branca,11,Agricultura,Sul,9.375
